Situación profesional;Población;Tipo de dato;Ramas de actividad;Niveles y Tasas;Periodo;Total
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2012T4;-5,7654
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2012T3;-5,9578
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2012T2;-3,3651
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2012T1;-2,9472
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2011T4;0,9403
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2011T3;-1,2658
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2011T2;2,6818
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2011T1;0,2547
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2010T4;0,2292
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2010T3;1,8196
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2010T2;-3,3159
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2010T1;-4,1972
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2009T4;-3,0138
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2009T3;-5,4254
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2009T2;-0,1742
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2009T1;6,2208
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2008T4;4,5185
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2008T3;6,6259
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2008T2;3,2109
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2008T1;0,1038
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2007T4;1,1755
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2007T3;-1,2333
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2007T2;0,8811
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2007T1;0,3646
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2006T4;5,1071
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2006T3;6,8873
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2006T2;4,1565
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2006T1;8,8435
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2005T4;6,2427
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2005T3;4,4394
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2005T2;6,9882
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2005T1;0,9731
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2004T4;1,0315
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2004T3;2,9803
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2004T2;4,3387
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2004T1;2,2834
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2003T4;1,9531
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2003T3;0,6407
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2003T2;-2,7257
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2003T1;1,2448
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2002T4;1,992
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2002T3;3,4961
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2002T2;4,0244
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2002T1;4,5553
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2001T4;0,6788
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2001T3;1,2511
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2001T2;3,7975
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2001T1;6,5017
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2000T4;6,0537
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2000T3;5,7438
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2000T2;5,615
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;2000T1;5,6117
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1999T4;7,7574
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1999T3;7,1206
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1999T2;8,0925
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1999T1;9,8813
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1998T4;10,0932
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1998T3;9,9164
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1998T2;9,7977
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1998T1;7,4044
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1997T4;6,6667
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1997T3;9,2116
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1997T2;8,3369
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1997T1;8,9158
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1996T4;4,9544
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1996T3;6,4958
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1996T2;5,7247
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1996T1;6,1341
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1995T4;""
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1995T3;""
Asalariados;Puestos de trabajo equivalentes a tiempo completo;Datos no ajustados de estacionalidad y calendario;J Información y comunicaciones;Variación anual;1995T2;""
