Edad simple;Provincias;Sexo;Periodo;Total
87 años;50 Zaragoza;Mujeres;1 de julio de 2025;2.414
87 años;50 Zaragoza;Mujeres;1 de abril de 2025;2.509
87 años;51 Ceuta;Total;1 de octubre de 2025;154
87 años;51 Ceuta;Total;1 de julio de 2025;147
87 años;51 Ceuta;Total;1 de abril de 2025;141
87 años;51 Ceuta;Hombres;1 de octubre de 2025;52
87 años;51 Ceuta;Hombres;1 de julio de 2025;53
87 años;51 Ceuta;Hombres;1 de abril de 2025;52
87 años;51 Ceuta;Mujeres;1 de octubre de 2025;102
87 años;51 Ceuta;Mujeres;1 de julio de 2025;94
87 años;51 Ceuta;Mujeres;1 de abril de 2025;89
87 años;52 Melilla;Total;1 de octubre de 2025;154
87 años;52 Melilla;Total;1 de julio de 2025;148
87 años;52 Melilla;Total;1 de abril de 2025;142
87 años;52 Melilla;Hombres;1 de octubre de 2025;54
87 años;52 Melilla;Hombres;1 de julio de 2025;51
87 años;52 Melilla;Hombres;1 de abril de 2025;50
87 años;52 Melilla;Mujeres;1 de octubre de 2025;100
87 años;52 Melilla;Mujeres;1 de julio de 2025;97
87 años;52 Melilla;Mujeres;1 de abril de 2025;92
88 años;Total Nacional;Total;1 de octubre de 2025;175.789
88 años;Total Nacional;Total;1 de julio de 2025;179.226
88 años;Total Nacional;Total;1 de abril de 2025;183.030
88 años;Total Nacional;Hombres;1 de octubre de 2025;63.119
88 años;Total Nacional;Hombres;1 de julio de 2025;64.025
88 años;Total Nacional;Hombres;1 de abril de 2025;65.068
88 años;Total Nacional;Mujeres;1 de octubre de 2025;112.670
88 años;Total Nacional;Mujeres;1 de julio de 2025;115.201
88 años;Total Nacional;Mujeres;1 de abril de 2025;117.962
88 años;02 Albacete;Total;1 de octubre de 2025;1.530
88 años;02 Albacete;Total;1 de julio de 2025;1.553
88 años;02 Albacete;Total;1 de abril de 2025;1.580
88 años;02 Albacete;Hombres;1 de octubre de 2025;601
88 años;02 Albacete;Hombres;1 de julio de 2025;604
88 años;02 Albacete;Hombres;1 de abril de 2025;614
88 años;02 Albacete;Mujeres;1 de octubre de 2025;929
88 años;02 Albacete;Mujeres;1 de julio de 2025;949
88 años;02 Albacete;Mujeres;1 de abril de 2025;966
88 años;03 Alicante/Alacant;Total;1 de octubre de 2025;6.455
88 años;03 Alicante/Alacant;Total;1 de julio de 2025;6.319
88 años;03 Alicante/Alacant;Total;1 de abril de 2025;6.150
88 años;03 Alicante/Alacant;Hombres;1 de octubre de 2025;2.443
88 años;03 Alicante/Alacant;Hombres;1 de julio de 2025;2.392
88 años;03 Alicante/Alacant;Hombres;1 de abril de 2025;2.310
88 años;03 Alicante/Alacant;Mujeres;1 de octubre de 2025;4.012
88 años;03 Alicante/Alacant;Mujeres;1 de julio de 2025;3.927
88 años;03 Alicante/Alacant;Mujeres;1 de abril de 2025;3.840
88 años;04 Almería;Total;1 de octubre de 2025;1.840
88 años;04 Almería;Total;1 de julio de 2025;1.856
88 años;04 Almería;Total;1 de abril de 2025;1.863
88 años;04 Almería;Hombres;1 de octubre de 2025;679
88 años;04 Almería;Hombres;1 de julio de 2025;695
88 años;04 Almería;Hombres;1 de abril de 2025;697
88 años;04 Almería;Mujeres;1 de octubre de 2025;1.161
88 años;04 Almería;Mujeres;1 de julio de 2025;1.161
88 años;04 Almería;Mujeres;1 de abril de 2025;1.166
88 años;01 Araba/Álava;Total;1 de octubre de 2025;1.315
88 años;01 Araba/Álava;Total;1 de julio de 2025;1.368
88 años;01 Araba/Álava;Total;1 de abril de 2025;1.424
88 años;01 Araba/Álava;Hombres;1 de octubre de 2025;496
88 años;01 Araba/Álava;Hombres;1 de julio de 2025;510
88 años;01 Araba/Álava;Hombres;1 de abril de 2025;525
88 años;01 Araba/Álava;Mujeres;1 de octubre de 2025;819
88 años;01 Araba/Álava;Mujeres;1 de julio de 2025;858
88 años;01 Araba/Álava;Mujeres;1 de abril de 2025;899
88 años;33 Asturias;Total;1 de octubre de 2025;5.006
88 años;33 Asturias;Total;1 de julio de 2025;5.183
88 años;33 Asturias;Total;1 de abril de 2025;5.361
88 años;33 Asturias;Hombres;1 de octubre de 2025;1.687
88 años;33 Asturias;Hombres;1 de julio de 2025;1.731
88 años;33 Asturias;Hombres;1 de abril de 2025;1.777
88 años;33 Asturias;Mujeres;1 de octubre de 2025;3.319
88 años;33 Asturias;Mujeres;1 de julio de 2025;3.452
88 años;33 Asturias;Mujeres;1 de abril de 2025;3.584
88 años;05 Ávila;Total;1 de octubre de 2025;882
88 años;05 Ávila;Total;1 de julio de 2025;935
88 años;05 Ávila;Total;1 de abril de 2025;988
88 años;05 Ávila;Hombres;1 de octubre de 2025;355
88 años;05 Ávila;Hombres;1 de julio de 2025;376
88 años;05 Ávila;Hombres;1 de abril de 2025;393
88 años;05 Ávila;Mujeres;1 de octubre de 2025;527
88 años;05 Ávila;Mujeres;1 de julio de 2025;559
88 años;05 Ávila;Mujeres;1 de abril de 2025;595
88 años;06 Badajoz;Total;1 de octubre de 2025;2.543
88 años;06 Badajoz;Total;1 de julio de 2025;2.680
88 años;06 Badajoz;Total;1 de abril de 2025;2.820
88 años;06 Badajoz;Hombres;1 de octubre de 2025;928
88 años;06 Badajoz;Hombres;1 de julio de 2025;964
88 años;06 Badajoz;Hombres;1 de abril de 2025;1.003
88 años;06 Badajoz;Mujeres;1 de octubre de 2025;1.615
88 años;06 Badajoz;Mujeres;1 de julio de 2025;1.716
88 años;06 Badajoz;Mujeres;1 de abril de 2025;1.817
88 años;07 Balears, Illes;Total;1 de octubre de 2025;3.133
88 años;07 Balears, Illes;Total;1 de julio de 2025;3.156
88 años;07 Balears, Illes;Total;1 de abril de 2025;3.184
88 años;07 Balears, Illes;Hombres;1 de octubre de 2025;1.151
88 años;07 Balears, Illes;Hombres;1 de julio de 2025;1.153
88 años;07 Balears, Illes;Hombres;1 de abril de 2025;1.151
88 años;07 Balears, Illes;Mujeres;1 de octubre de 2025;1.982
88 años;07 Balears, Illes;Mujeres;1 de julio de 2025;2.003
88 años;07 Balears, Illes;Mujeres;1 de abril de 2025;2.033
88 años;08 Barcelona;Total;1 de octubre de 2025;21.500
88 años;08 Barcelona;Total;1 de julio de 2025;21.740
88 años;08 Barcelona;Total;1 de abril de 2025;22.048
88 años;08 Barcelona;Hombres;1 de octubre de 2025;7.620
88 años;08 Barcelona;Hombres;1 de julio de 2025;7.640
88 años;08 Barcelona;Hombres;1 de abril de 2025;7.671
88 años;08 Barcelona;Mujeres;1 de octubre de 2025;13.880
88 años;08 Barcelona;Mujeres;1 de julio de 2025;14.100
88 años;08 Barcelona;Mujeres;1 de abril de 2025;14.377
88 años;48 Bizkaia;Total;1 de octubre de 2025;5.208
88 años;48 Bizkaia;Total;1 de julio de 2025;5.387
88 años;48 Bizkaia;Total;1 de abril de 2025;5.569
88 años;48 Bizkaia;Hombres;1 de octubre de 2025;1.758
88 años;48 Bizkaia;Hombres;1 de julio de 2025;1.792
88 años;48 Bizkaia;Hombres;1 de abril de 2025;1.827
88 años;48 Bizkaia;Mujeres;1 de octubre de 2025;3.450
88 años;48 Bizkaia;Mujeres;1 de julio de 2025;3.595
88 años;48 Bizkaia;Mujeres;1 de abril de 2025;3.742
88 años;09 Burgos;Total;1 de octubre de 2025;1.739
88 años;09 Burgos;Total;1 de julio de 2025;1.815
88 años;09 Burgos;Total;1 de abril de 2025;1.890
88 años;09 Burgos;Hombres;1 de octubre de 2025;630
88 años;09 Burgos;Hombres;1 de julio de 2025;646
88 años;09 Burgos;Hombres;1 de abril de 2025;666
88 años;09 Burgos;Mujeres;1 de octubre de 2025;1.109
88 años;09 Burgos;Mujeres;1 de julio de 2025;1.169
88 años;09 Burgos;Mujeres;1 de abril de 2025;1.224
88 años;10 Cáceres;Total;1 de octubre de 2025;1.879
88 años;10 Cáceres;Total;1 de julio de 2025;1.990
88 años;10 Cáceres;Total;1 de abril de 2025;2.125
88 años;10 Cáceres;Hombres;1 de octubre de 2025;702
88 años;10 Cáceres;Hombres;1 de julio de 2025;749
88 años;10 Cáceres;Hombres;1 de abril de 2025;810
88 años;10 Cáceres;Mujeres;1 de octubre de 2025;1.177
88 años;10 Cáceres;Mujeres;1 de julio de 2025;1.241
88 años;10 Cáceres;Mujeres;1 de abril de 2025;1.315
88 años;11 Cádiz;Total;1 de octubre de 2025;3.260
88 años;11 Cádiz;Total;1 de julio de 2025;3.302
88 años;11 Cádiz;Total;1 de abril de 2025;3.352
88 años;11 Cádiz;Hombres;1 de octubre de 2025;1.127
88 años;11 Cádiz;Hombres;1 de julio de 2025;1.136
88 años;11 Cádiz;Hombres;1 de abril de 2025;1.153
88 años;11 Cádiz;Mujeres;1 de octubre de 2025;2.133
88 años;11 Cádiz;Mujeres;1 de julio de 2025;2.166
88 años;11 Cádiz;Mujeres;1 de abril de 2025;2.199
88 años;39 Cantabria;Total;1 de octubre de 2025;2.466
88 años;39 Cantabria;Total;1 de julio de 2025;2.503
88 años;39 Cantabria;Total;1 de abril de 2025;2.554
88 años;39 Cantabria;Hombres;1 de octubre de 2025;819
88 años;39 Cantabria;Hombres;1 de julio de 2025;834
88 años;39 Cantabria;Hombres;1 de abril de 2025;853
88 años;39 Cantabria;Mujeres;1 de octubre de 2025;1.647
88 años;39 Cantabria;Mujeres;1 de julio de 2025;1.669
88 años;39 Cantabria;Mujeres;1 de abril de 2025;1.701
88 años;12 Castellón/Castelló;Total;1 de octubre de 2025;2.226
88 años;12 Castellón/Castelló;Total;1 de julio de 2025;2.222
88 años;12 Castellón/Castelló;Total;1 de abril de 2025;2.226
88 años;12 Castellón/Castelló;Hombres;1 de octubre de 2025;829
88 años;12 Castellón/Castelló;Hombres;1 de julio de 2025;827
88 años;12 Castellón/Castelló;Hombres;1 de abril de 2025;825
88 años;12 Castellón/Castelló;Mujeres;1 de octubre de 2025;1.397
88 años;12 Castellón/Castelló;Mujeres;1 de julio de 2025;1.395
88 años;12 Castellón/Castelló;Mujeres;1 de abril de 2025;1.401
88 años;13 Ciudad Real;Total;1 de octubre de 2025;2.067
88 años;13 Ciudad Real;Total;1 de julio de 2025;2.079
88 años;13 Ciudad Real;Total;1 de abril de 2025;2.110
88 años;13 Ciudad Real;Hombres;1 de octubre de 2025;728
88 años;13 Ciudad Real;Hombres;1 de julio de 2025;724
88 años;13 Ciudad Real;Hombres;1 de abril de 2025;726
88 años;13 Ciudad Real;Mujeres;1 de octubre de 2025;1.339
88 años;13 Ciudad Real;Mujeres;1 de julio de 2025;1.355
88 años;13 Ciudad Real;Mujeres;1 de abril de 2025;1.384
88 años;14 Córdoba;Total;1 de octubre de 2025;2.875
88 años;14 Córdoba;Total;1 de julio de 2025;2.940
88 años;14 Córdoba;Total;1 de abril de 2025;3.008
88 años;14 Córdoba;Hombres;1 de octubre de 2025;1.061
88 años;14 Córdoba;Hombres;1 de julio de 2025;1.064
88 años;14 Córdoba;Hombres;1 de abril de 2025;1.068
88 años;14 Córdoba;Mujeres;1 de octubre de 2025;1.814
88 años;14 Córdoba;Mujeres;1 de julio de 2025;1.876
88 años;14 Córdoba;Mujeres;1 de abril de 2025;1.940
88 años;15 Coruña, A;Total;1 de octubre de 2025;5.771
88 años;15 Coruña, A;Total;1 de julio de 2025;5.992
88 años;15 Coruña, A;Total;1 de abril de 2025;6.234
88 años;15 Coruña, A;Hombres;1 de octubre de 2025;2.058
88 años;15 Coruña, A;Hombres;1 de julio de 2025;2.131
88 años;15 Coruña, A;Hombres;1 de abril de 2025;2.209
88 años;15 Coruña, A;Mujeres;1 de octubre de 2025;3.713
88 años;15 Coruña, A;Mujeres;1 de julio de 2025;3.861
88 años;15 Coruña, A;Mujeres;1 de abril de 2025;4.025
88 años;16 Cuenca;Total;1 de octubre de 2025;1.130
88 años;16 Cuenca;Total;1 de julio de 2025;1.132
88 años;16 Cuenca;Total;1 de abril de 2025;1.135
88 años;16 Cuenca;Hombres;1 de octubre de 2025;448
88 años;16 Cuenca;Hombres;1 de julio de 2025;450
88 años;16 Cuenca;Hombres;1 de abril de 2025;453
88 años;16 Cuenca;Mujeres;1 de octubre de 2025;682
88 años;16 Cuenca;Mujeres;1 de julio de 2025;682
88 años;16 Cuenca;Mujeres;1 de abril de 2025;682
88 años;20 Gipuzkoa;Total;1 de octubre de 2025;3.080
88 años;20 Gipuzkoa;Total;1 de julio de 2025;3.184
88 años;20 Gipuzkoa;Total;1 de abril de 2025;3.266
88 años;20 Gipuzkoa;Hombres;1 de octubre de 2025;1.089
88 años;20 Gipuzkoa;Hombres;1 de julio de 2025;1.104
88 años;20 Gipuzkoa;Hombres;1 de abril de 2025;1.115
88 años;20 Gipuzkoa;Mujeres;1 de octubre de 2025;1.991
88 años;20 Gipuzkoa;Mujeres;1 de julio de 2025;2.080
88 años;20 Gipuzkoa;Mujeres;1 de abril de 2025;2.151
88 años;17 Girona;Total;1 de octubre de 2025;2.645
88 años;17 Girona;Total;1 de julio de 2025;2.665
88 años;17 Girona;Total;1 de abril de 2025;2.691
88 años;17 Girona;Hombres;1 de octubre de 2025;972
88 años;17 Girona;Hombres;1 de julio de 2025;974
88 años;17 Girona;Hombres;1 de abril de 2025;980
88 años;17 Girona;Mujeres;1 de octubre de 2025;1.673
88 años;17 Girona;Mujeres;1 de julio de 2025;1.691
88 años;17 Girona;Mujeres;1 de abril de 2025;1.711
88 años;18 Granada;Total;1 de octubre de 2025;3.071
88 años;18 Granada;Total;1 de julio de 2025;3.108
88 años;18 Granada;Total;1 de abril de 2025;3.157
88 años;18 Granada;Hombres;1 de octubre de 2025;1.076
88 años;18 Granada;Hombres;1 de julio de 2025;1.086
88 años;18 Granada;Hombres;1 de abril de 2025;1.103
88 años;18 Granada;Mujeres;1 de octubre de 2025;1.995
88 años;18 Granada;Mujeres;1 de julio de 2025;2.022
88 años;18 Granada;Mujeres;1 de abril de 2025;2.054
88 años;19 Guadalajara;Total;1 de octubre de 2025;868
88 años;19 Guadalajara;Total;1 de julio de 2025;878
88 años;19 Guadalajara;Total;1 de abril de 2025;879
88 años;19 Guadalajara;Hombres;1 de octubre de 2025;316
88 años;19 Guadalajara;Hombres;1 de julio de 2025;325
88 años;19 Guadalajara;Hombres;1 de abril de 2025;325
88 años;19 Guadalajara;Mujeres;1 de octubre de 2025;552
88 años;19 Guadalajara;Mujeres;1 de julio de 2025;553
88 años;19 Guadalajara;Mujeres;1 de abril de 2025;554
88 años;21 Huelva;Total;1 de octubre de 2025;1.423
88 años;21 Huelva;Total;1 de julio de 2025;1.521
88 años;21 Huelva;Total;1 de abril de 2025;1.612
88 años;21 Huelva;Hombres;1 de octubre de 2025;498
88 años;21 Huelva;Hombres;1 de julio de 2025;525
88 años;21 Huelva;Hombres;1 de abril de 2025;548
88 años;21 Huelva;Mujeres;1 de octubre de 2025;925
88 años;21 Huelva;Mujeres;1 de julio de 2025;996
88 años;21 Huelva;Mujeres;1 de abril de 2025;1.064
88 años;22 Huesca;Total;1 de octubre de 2025;1.117
88 años;22 Huesca;Total;1 de julio de 2025;1.140
88 años;22 Huesca;Total;1 de abril de 2025;1.160
88 años;22 Huesca;Hombres;1 de octubre de 2025;437
88 años;22 Huesca;Hombres;1 de julio de 2025;449
88 años;22 Huesca;Hombres;1 de abril de 2025;456
88 años;22 Huesca;Mujeres;1 de octubre de 2025;680
88 años;22 Huesca;Mujeres;1 de julio de 2025;691
88 años;22 Huesca;Mujeres;1 de abril de 2025;704
88 años;23 Jaén;Total;1 de octubre de 2025;2.623
88 años;23 Jaén;Total;1 de julio de 2025;2.617
88 años;23 Jaén;Total;1 de abril de 2025;2.615
88 años;23 Jaén;Hombres;1 de octubre de 2025;954
88 años;23 Jaén;Hombres;1 de julio de 2025;951
88 años;23 Jaén;Hombres;1 de abril de 2025;956
88 años;23 Jaén;Mujeres;1 de octubre de 2025;1.669
88 años;23 Jaén;Mujeres;1 de julio de 2025;1.666
88 años;23 Jaén;Mujeres;1 de abril de 2025;1.659
88 años;24 León;Total;1 de octubre de 2025;2.729
88 años;24 León;Total;1 de julio de 2025;2.893
88 años;24 León;Total;1 de abril de 2025;3.068
88 años;24 León;Hombres;1 de octubre de 2025;959
88 años;24 León;Hombres;1 de julio de 2025;1.022
88 años;24 León;Hombres;1 de abril de 2025;1.079
88 años;24 León;Mujeres;1 de octubre de 2025;1.770
88 años;24 León;Mujeres;1 de julio de 2025;1.871
88 años;24 León;Mujeres;1 de abril de 2025;1.989
88 años;25 Lleida;Total;1 de octubre de 2025;1.698
88 años;25 Lleida;Total;1 de julio de 2025;1.759
88 años;25 Lleida;Total;1 de abril de 2025;1.838
88 años;25 Lleida;Hombres;1 de octubre de 2025;629
88 años;25 Lleida;Hombres;1 de julio de 2025;650
88 años;25 Lleida;Hombres;1 de abril de 2025;684
88 años;25 Lleida;Mujeres;1 de octubre de 2025;1.069
88 años;25 Lleida;Mujeres;1 de julio de 2025;1.109
88 años;25 Lleida;Mujeres;1 de abril de 2025;1.154
88 años;27 Lugo;Total;1 de octubre de 2025;2.215
88 años;27 Lugo;Total;1 de julio de 2025;2.293
88 años;27 Lugo;Total;1 de abril de 2025;2.394
88 años;27 Lugo;Hombres;1 de octubre de 2025;822
88 años;27 Lugo;Hombres;1 de julio de 2025;864
88 años;27 Lugo;Hombres;1 de abril de 2025;912
88 años;27 Lugo;Mujeres;1 de octubre de 2025;1.393
88 años;27 Lugo;Mujeres;1 de julio de 2025;1.429
88 años;27 Lugo;Mujeres;1 de abril de 2025;1.482
88 años;28 Madrid;Total;1 de octubre de 2025;23.564
88 años;28 Madrid;Total;1 de julio de 2025;23.861
88 años;28 Madrid;Total;1 de abril de 2025;24.231
88 años;28 Madrid;Hombres;1 de octubre de 2025;8.245
88 años;28 Madrid;Hombres;1 de julio de 2025;8.309
88 años;28 Madrid;Hombres;1 de abril de 2025;8.410
88 años;28 Madrid;Mujeres;1 de octubre de 2025;15.319
88 años;28 Madrid;Mujeres;1 de julio de 2025;15.552
88 años;28 Madrid;Mujeres;1 de abril de 2025;15.821
88 años;29 Málaga;Total;1 de octubre de 2025;4.970
88 años;29 Málaga;Total;1 de julio de 2025;4.958
88 años;29 Málaga;Total;1 de abril de 2025;4.938
88 años;29 Málaga;Hombres;1 de octubre de 2025;1.812
88 años;29 Málaga;Hombres;1 de julio de 2025;1.809
88 años;29 Málaga;Hombres;1 de abril de 2025;1.801
88 años;29 Málaga;Mujeres;1 de octubre de 2025;3.158
88 años;29 Málaga;Mujeres;1 de julio de 2025;3.149
88 años;29 Málaga;Mujeres;1 de abril de 2025;3.137
88 años;30 Murcia;Total;1 de octubre de 2025;4.391
88 años;30 Murcia;Total;1 de julio de 2025;4.422
88 años;30 Murcia;Total;1 de abril de 2025;4.462
88 años;30 Murcia;Hombres;1 de octubre de 2025;1.628
88 años;30 Murcia;Hombres;1 de julio de 2025;1.634
88 años;30 Murcia;Hombres;1 de abril de 2025;1.660
88 años;30 Murcia;Mujeres;1 de octubre de 2025;2.763
88 años;30 Murcia;Mujeres;1 de julio de 2025;2.788
88 años;30 Murcia;Mujeres;1 de abril de 2025;2.802
88 años;31 Navarra;Total;1 de octubre de 2025;2.382
88 años;31 Navarra;Total;1 de julio de 2025;2.472
88 años;31 Navarra;Total;1 de abril de 2025;2.581
88 años;31 Navarra;Hombres;1 de octubre de 2025;865
88 años;31 Navarra;Hombres;1 de julio de 2025;908
88 años;31 Navarra;Hombres;1 de abril de 2025;963
88 años;31 Navarra;Mujeres;1 de octubre de 2025;1.517
88 años;31 Navarra;Mujeres;1 de julio de 2025;1.564
88 años;31 Navarra;Mujeres;1 de abril de 2025;1.618
88 años;32 Ourense;Total;1 de octubre de 2025;2.218
88 años;32 Ourense;Total;1 de julio de 2025;2.310
88 años;32 Ourense;Total;1 de abril de 2025;2.419
88 años;32 Ourense;Hombres;1 de octubre de 2025;824
88 años;32 Ourense;Hombres;1 de julio de 2025;862
88 años;32 Ourense;Hombres;1 de abril de 2025;908
88 años;32 Ourense;Mujeres;1 de octubre de 2025;1.394
88 años;32 Ourense;Mujeres;1 de julio de 2025;1.448
88 años;32 Ourense;Mujeres;1 de abril de 2025;1.511
88 años;34 Palencia;Total;1 de octubre de 2025;771
88 años;34 Palencia;Total;1 de julio de 2025;805
88 años;34 Palencia;Total;1 de abril de 2025;839
88 años;34 Palencia;Hombres;1 de octubre de 2025;272
88 años;34 Palencia;Hombres;1 de julio de 2025;284
88 años;34 Palencia;Hombres;1 de abril de 2025;295
88 años;34 Palencia;Mujeres;1 de octubre de 2025;499
88 años;34 Palencia;Mujeres;1 de julio de 2025;521
88 años;34 Palencia;Mujeres;1 de abril de 2025;544
88 años;35 Palmas, Las;Total;1 de octubre de 2025;2.657
88 años;35 Palmas, Las;Total;1 de julio de 2025;2.710
88 años;35 Palmas, Las;Total;1 de abril de 2025;2.770
88 años;35 Palmas, Las;Hombres;1 de octubre de 2025;965
88 años;35 Palmas, Las;Hombres;1 de julio de 2025;972
88 años;35 Palmas, Las;Hombres;1 de abril de 2025;981
88 años;35 Palmas, Las;Mujeres;1 de octubre de 2025;1.692
88 años;35 Palmas, Las;Mujeres;1 de julio de 2025;1.738
88 años;35 Palmas, Las;Mujeres;1 de abril de 2025;1.789
88 años;36 Pontevedra;Total;1 de octubre de 2025;4.264
88 años;36 Pontevedra;Total;1 de julio de 2025;4.415
88 años;36 Pontevedra;Total;1 de abril de 2025;4.561
88 años;36 Pontevedra;Hombres;1 de octubre de 2025;1.513
88 años;36 Pontevedra;Hombres;1 de julio de 2025;1.549
88 años;36 Pontevedra;Hombres;1 de abril de 2025;1.581
88 años;36 Pontevedra;Mujeres;1 de octubre de 2025;2.751
88 años;36 Pontevedra;Mujeres;1 de julio de 2025;2.866
88 años;36 Pontevedra;Mujeres;1 de abril de 2025;2.980
